staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
031D6VSN08000003VS5489BTVUS470OH-G,Südbaden,Bezirk Baden-Baden,6,Bezirksliga,Bezirksliga Frauen · Bezirk Baden-Baden,10,0,0,0,1.SV Mörsch,0,fussball.de
0319TNMOVK00000DVS5489BUVV628VP4-G,Südbaden,Bezirk Bodensee,6,Bezirksliga,Frauen Bezirksliga Bodensee,8,0,0,0,FC Hilzingen,0,fussball.de
031GV5FSUS000000VS5489BUVSJ4CRAP-G,Südbaden,Bezirk Freiburg,6,Bezirksliga,Frauen Bezirksliga · Bezirk Freiburg,11,4,18,12,FC Weisweil,3,fussball.de
031LQS1KR4000006VS5489BTVSRD0UH9-G,Südbaden,Bezirk Hochrhein,6,Bezirksliga,Frauen Bezirksliga Hochrhein,10,5,18,15,SG Hausen-Hauingen-Nollingen 2,3,fussball.de
031LQS1L5K000005VS5489BTVSRD0UH9-G,Südbaden,Bezirk Hochrhein,6,Bezirksliga,Frauen Bezirksliga Ost · Bezirk Hochrhein,8,0,0,0,FC Dachsberg (7er),0,fussball.de
031LQS1L14000005VS5489BTVSRD0UH9-G,Südbaden,Bezirk Hochrhein,6,Bezirksliga,Frauen Bezirksliga West · Bezirk Hochrhein,7,0,0,0,FC Bernau,0,fussball.de
031DQNQB5K000005VS5489BUVUR5FS5A-G,Südbaden,Bezirk Offenburg,6,Bezirksliga,Frauen Bezirksliga · Bezirk Offenburg,6,0,0,0,SG Gengenbach/Zell/Fischerbach 2,0,fussball.de
031I7GF1OG000004VS5489BUVVKNMR0J-G,Südbaden,Bezirk Schwarzwald,6,Bezirksliga,Frauen Bezirksliga · Bezirk Schwarzwald,10,0,0,0,FC07 Furtwangen,0,fussball.de
031EV7TSU8000003VS5489BTVUS470OH-G,Südwest,Südwest,6,Bezirksliga (Verband),Frauen Bezirksliga Mitte · Südwest,7,9,55,26,SG Freinsheim - Leistadt II 9er (flex),10,fussball.de
031EQKKBO8000003VS5489BUVUR5FS5A-G,Südwest,Südwest,6,Bezirksliga (Verband),Frauen Bezirksliga Nord · Südwest,5,5,25,14,FMSG Bretzenheim/Waldböckelheim,9,fussball.de
031CHR0AM0000004VS5489BTVUS470OH-G,Südwest,Südwest,6,Bezirksliga (Verband),Frauen Bezirksliga Süd · Südwest,5,2,6,6,FC Phönix 21 Bellheim /Südwestgirls II / 9er,6,fussball.de
031DELDGM4000003VS5489BUVUR5FS5A-G,Südwest,Südwest,6,Bezirksliga (Verband),Frauen Bezirksliga West · Südwest,8,12,71,35,1. FC Kaiserslautern 2,12,fussball.de
0314GV3FRK000010VS5489BUVSBBVPEU-G,Westfalen,Bezirk Westfalen,6,Bezirksliga,Frauen Bezirksliga Staffel 1 · Bezirk Westfalen,14,24,87,70,Spvg Steinhagen II,12,fussball.de
0314GV3G6S00000CVS5489BUVSBBVPEU-G,Westfalen,Bezirk Westfalen,6,Bezirksliga,Frauen Bezirksliga Staffel 2 · Bezirk Westfalen,14,26,127,75,SV DJK BW Kleinenberg,10,fussball.de
0314GV3GHC000013VS5489BUVSBBVPEU-G,Westfalen,Bezirk Westfalen,6,Bezirksliga,Frauen Bezirksliga Staffel 3 · Bezirk Westfalen,14,27,156,78,FC SW Silschede,10,fussball.de
0314GV3GS800000SVS5489BUVSBBVPEU-G,Westfalen,Bezirk Westfalen,6,Bezirksliga,Frauen Bezirksliga Staffel 4 · Bezirk Westfalen,14,26,143,74,GW Hausdülmen,12,fussball.de
0314GV3H4S00000OVS5489BUVSBBVPEU-G,Westfalen,Bezirk Westfalen,6,Bezirksliga,Frauen Bezirksliga Staffel 5 · Bezirk Westfalen,14,28,115,79,FC Bochum 10/21,12,fussball.de
0314GV3HCK00000NVS5489BUVSBBVPEU-G,Westfalen,Bezirk Westfalen,6,Bezirksliga,Frauen Bezirksliga Staffel 6 · Bezirk Westfalen,14,28,156,79,SG Heek / Oldenburg,10,fussball.de
031E2OTJEK00000EVS5489BUVUR5FS5A-G,Württemberg,Württemberg,6,Regionenliga,Regionenliga 1 · Württemberg,13,6,21,17,Sportverein Heilbronn am Leinbach,3,fussball.de
031E2OTJNK00000DVS5489BUVUR5FS5A-G,Württemberg,Württemberg,6,Regionenliga,Regionenliga 2 · Württemberg,11,5,22,14,SGM SV Rieden/Michelbach-Bilz/Tüngental,3,fussball.de
031E2OTJUO000009VS5489BUVUR5FS5A-G,Württemberg,Württemberg,6,Regionenliga,Regionenliga 3 · Württemberg,12,6,35,17,TSV Deizisau,3,fussball.de
031E2OTK5S00000BVS5489BUVUR5FS5A-G,Württemberg,Württemberg,6,Regionenliga,Regionenliga 4 · Württemberg,13,5,30,15,SGM Sulgen/Hardt,3,fussball.de
031E2OTKCO00000BVS5489BUVUR5FS5A-G,Württemberg,Württemberg,6,Regionenliga,Regionenliga 5 · Württemberg,12,6,24,17,TSV Lustnau II,3,fussball.de
031E2OTKIO000008VS5489BUVUR5FS5A-G,Württemberg,Württemberg,6,Regionenliga,Regionenliga 6 · Württemberg,13,6,27,17,SV Bergatreute I,3,fussball.de
031FCGP6VO000007VS5489BUVSJ4CRAP-G,Bayern,Bezirk Mittelfranken,7,Bezirksliga,Frauen BZL Nord · Bezirk Mittelfranken,12,12,41,35,STV Deutenbach,6,fussball.de
031FCOKBPO000000VS5489BUVSJ4CRAP-G,Bayern,Bezirk Mittelfranken,7,Bezirksliga,Frauen BZL Süd · Bezirk Mittelfranken,11,9,54,26,SV Leerstetten 2,6,fussball.de
0318D4SMMG000009VS5489BUVSBBVPEU-G,Bayern,Bezirk Niederbayern,7,Bezirksliga,Frauen BZL Ost · Bezirk Niederbayern,8,4,18,12,FSV VfB Straubing,3,fussball.de
0318D4SMU0000008VS5489BUVSBBVPEU-G,Bayern,Bezirk Niederbayern,7,Bezirksliga,Frauen BZL West · Bezirk Niederbayern,8,4,15,12,FC Griesbach,3,fussball.de
031EVJRKJS000006VS5489BUVUR5FS5A-G,Bayern,Bezirk Oberbayern,7,Bezirksliga,Frauen BZL  02 · Bezirk Oberbayern,12,4,13,11,(SG) TSV Haar/TSV Grasbrunn I,3,fussball.de
031EVJRKEK000000VS5489BUVUR5FS5A-G,Bayern,Bezirk Oberbayern,7,Bezirksliga,Frauen BZL 01 · Bezirk Oberbayern,11,5,22,15,DJK Otting 1,3,fussball.de
031DR3UOF4000007VS5489BTVUS470OH-G,Bayern,Bezirk Oberfranken,7,Bezirksliga,Frauen BZL Ost · Bezirk Oberfranken,9,11,45,32,(SG) SV Weidenberg/TSV Bayreuth-St. Johannis,9,fussball.de
031DR3UO7K000006VS5489BTVUS470OH-G,Bayern,Bezirk Oberfranken,7,Bezirksliga,Frauen BZL West · Bezirk Oberfranken,9,8,40,23,(SG) 1.FC Michelau / 1.FC Fortuna Roth,9,fussball.de
0316VDSGSK000006VS5489BTVU7GTVLE-G,Bayern,Bezirk Oberpfalz,7,Bezirksliga,Frauen BZL Nord · Bezirk Oberpfalz,9,7,33,21,(SG) TuS Dachelhofen / SV Haselbach / DJK Ensdorf,6,fussball.de
0316VDSH28000002VS5489BTVU7GTVLE-G,Bayern,Bezirk Oberpfalz,7,Bezirksliga,Frauen BZL Süd · Bezirk Oberpfalz,9,7,33,20,SV Wenzenbach,6,fussball.de
031BE7174G000007VS5489BUVUR5FS5A-G,Bayern,Bezirk Schwaben,7,Bezirksliga,Frauen BZL Nord · Bezirk Schwaben,11,5,19,15,SpVgg Joshofen Bergheim,6,fussball.de
031BE717FS000007VS5489BUVUR5FS5A-G,Bayern,Bezirk Schwaben,7,Bezirksliga,Frauen BZL Süd · Bezirk Schwaben,10,8,35,22,FC Blonhofen 1,6,fussball.de
03196OOA6K00001EVS5489BTVSK8S3O6-G,Bayern,Bezirk Unterfranken,7,Bezirksliga,Frauen BZL 01 · Bezirk Unterfranken,8,0,0,0,(SG) FSV Feldkahl/TSV Keilberg,0,fussball.de
03196OOC0S000029VS5489BTVSK8S3O6-G,Bayern,Bezirk Unterfranken,7,Bezirksliga,Frauen BZL 02 · Bezirk Unterfranken,8,0,0,0,(SG) FC Thulba/Schönderling/Schondra/Oehrberg/Waldfenster/Lauter,0,fussball.de
0314CF1BNG00000FVS5489BTVU7GTVLE-G,Hamburg,Kreisebene Hamburg,7,Kreisliga,FKL 01 · Kreisebene Hamburg,13,17,148,50,VfL Pinneberg 1.Fr.,9,fussball.de
0314CF1BV000000FVS5489BTVU7GTVLE-G,Hamburg,Kreisebene Hamburg,7,Kreisliga,FKL 02 · Kreisebene Hamburg,13,18,105,51,Rahlstedt 2.Fr.,9,fussball.de
031F0B2R7C00000CVS5489BTVUS470OH-G,Hessen,Region Darmstadt,7,Oberliga (Region),FKOL DA · Region Darmstadt,11,16,80,46,SV Winterkasten,9,fussball.de
031EVOL33C00000BVS5489BTVUS470OH-G,Hessen,Region Frankfurt,7,Oberliga (Region),KOL Frankfurt · Region Frankfurt,9,11,58,31,Spvgg. 08 Bad Nauheim,9,fussball.de
031F9S09RO00000AVS5489BUVSJ4CRAP-G,Hessen,Region Gießen / Marburg,7,Oberliga (Region),FKOL GI/MR Gr. 1 · Region Gießen / Marburg,11,20,75,58,FSV Friedensdorf,12,fussball.de
031F9S0A6400000BVS5489BUVSJ4CRAP-G,Hessen,Region Gießen / Marburg,7,Oberliga (Region),FKOL GI/MR Gr. 2 · Region Gießen / Marburg,10,10,27,28,SVP Fauerbach,10,fussball.de
031HSVVFR400000BVS5489BUVVKNMR0J-G,Hessen,Region Kassel,7,Oberliga (Region),FKOL KS · Region Kassel,9,14,71,41,TSV Hertingshausen,12,fussball.de
031F004GGG00000BVS5489BTVUS470OH-G,Hessen,Region Wiesbaden,7,Oberliga (Region),FKOL WI Gr. 1 · Region Wiesbaden,7,12,88,35,FSG Schwalbach/Niederhöchstadt II,9,fussball.de
031FA3HIP8000004VS5489BUVSJ4CRAP-G,Hessen,Region Wiesbaden,7,Oberliga (Region),FKOL WI Gr. 2 · Region Wiesbaden,7,10,60,30,FSG Geisenheim- Erbach,9,fussball.de
031FNFM0U4000005VS5489BTVVG7L386-G,Mittelrhein,Kreis Aachen,7,Kreisliga A,Kreisliga Aachen,12,6,39,18,SV Sportfreunde Hörn III,3,fussball.de
031FMBGCLK000004VS5489BTVUS470OH-G,Mittelrhein,Kreis Berg,7,Kreisliga A,Kreisliga A · Kreis Berg,14,18,87,45,DJK Wipperfeld 1959 e.V.,9,fussball.de
031BOIP720000004VS5489BTVUS470OH-G,Mittelrhein,Kreis Bonn,7,Kreisliga A,Frauen Kreisliga A · Kreis Bonn,10,3,10,8,TuRa Oberdrees,3,fussball.de
031P3E39FG000003VS5489BTVT8K11BC-G,Mittelrhein,Kreis Düren,7,Kreisliga A,Kreisliga A Frauen Düren/Heinsberg,10,1,6,3,FC Concordia Haaren,3,fussball.de
031OLMV2P8000004VS5489BTVV1LNS7C-G,Mittelrhein,Kreis Euskirchen,7,Kreisliga A,Frauen KL A · Kreis Euskirchen,12,6,46,18,VFL Kommern 2,3,fussball.de
030TOD9FC4000003VS5489BUVSOV43J9-G,Mittelrhein,Kreis Köln,7,Kreisliga A,Kreisliga A - Frauen · Kreis Köln,13,12,72,36,DJK Südwest III,9,fussball.de
031QKMK61O000004VS5489BUVSV0FPBG-G,Mittelrhein,Kreis Sieg,7,Kreisliga A,Frauen Kreisliga A · Kreis Sieg,9,4,35,11,SV Allner-Bödingen 3,3,fussball.de
031FU6U64C00000FVS5489BUVSJ4CRAP-G,Niederrhein,Kreis Düsseldorf,7,Kreisliga A,Frauen-Kreisliga Gruppe 1 · Kreis Düsseldorf,13,17,140,50,DJK Sportfreunde Gerresheim,9,fussball.de
031G0FMPS4000009VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Essen,7,Kreisliga A,Frauen-Kreisliga Gruppe 3 · Kreis Essen,14,21,118,61,SSVg 09/12 Heiligenhaus (9er),9,fussball.de
031G0KED0C000007VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Grevenbroich-Neuss,7,Kreisliga A,Frauen-Kreisliga Gruppe 6 · Kreis Grevenbroich-Neuss,14,20,116,59,1.FC Grevenbroich-Süd 12/77,9,fussball.de
031G0I78HK000000VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Kempen-Krefeld,7,Kreisliga A,Frauen-Kreisliga Gruppe 5 · Kreis Kempen-Krefeld,14,20,170,50,SC Blau-Weiß Auwel-Holt,9,fussball.de
031G0PR1MS000005VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Moers,7,Kreisliga A,Frauen Kreisliga A Gruppe 7 · Kreis Moers,14,21,160,61,TSV Weeze,9,fussball.de
031G0GMSC0000008VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Oberhausen-Bottrop,7,Kreisliga A,Frauen-Kreisliga Gruppe 4 · Kreis Oberhausen-Bottrop,14,15,106,45,Duisburger SV 1900,9,fussball.de
031G0E5QFS000004VS5489BUVSJ4CRAP-G,Niederrhein,Kreis Wuppertal-Niederberg,7,Kreisliga A,Frauen-Kreisliga Gruppe 2 · Kreis Wuppertal-Niederberg,13,11,51,32,SG Hackenberg,6,fussball.de
031NMHED78000004VS5489BUVT2M8LCU-G,Niedersachsen,Kreis Braunschweig,7,Kreisliga,Frauen Kreisliga A Braunschweig,11,9,51,27,FSG Schwülper-Vordorf-Adenbüttel/Rethen,6,fussball.de
031EM26E60000001VS5489BTVUS470OH-G,Niedersachsen,Kreis Braunschweig,7,Kreisliga,Frauen Kreisliga B Braunschweig,6,5,51,15,SV Eischott (9er),6,fussball.de
03153PKDB0000008VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Cuxhaven,7,Kreisliga,Frauen Kreisliga · Kreis Cuxhaven,8,10,44,30,FC Land Wursten (7er),12,fussball.de
031EAMUNMC000003VS5489BTVUS470OH-G,Niedersachsen,Kreis Diepholz,7,Kreisliga,Kreisliga Frauen · Kreis Diepholz,10,14,112,42,SG Rathlosen/L,9,fussball.de
0318JGRN2S000005VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Emsland,7,Kreisliga,Frauen Kreisliga Ems-Vechte · Kreis Emsland,14,36,163,103,SV Olympia Laxten,16,fussball.de
03168M09SG000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Göttingen-Osterode,7,Kreisliga,Kreisliga Frauen · Kreis Göttingen-Osterode,13,25,87,71,FC Weser,10,fussball.de
031A9HJLUO000004VS5489BTVSK8S3O6-G,Niedersachsen,Kreis Heide-Wendland,7,Kreisliga,Frauenkreisliga · Kreis Heide-Wendland,9,16,101,47,SG Woltersdorf/Dannenberg,15,fussball.de
03172M1UU8000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Heidekreis,7,Kreisliga,Kreisliga Frauen Heidekreis,8,8,47,24,SV Böhme II (7er),9,fussball.de
031D6SP528000004VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Hildesheim-Holzminden,7,Kreisliga,Kreisliga Hildesheim/Holzminden · Kreis Hildesheim-Holzminden,9,16,86,48,VFB Negenborn,9,fussball.de
031DNOG2O0000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Jade-Weser-Hunte,7,Kreisliga,Frauen Kreisliga JWH QR · Kreis Jade-Weser-Hunte,7,12,67,34,TuS Eversten,8,fussball.de
031EFISAMK000006VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Nienburg,7,Kreisliga,Frauen Kreisliga Nienburg,11,10,49,28,TuS Drakenburg (9er),7,fussball.de
0316EAM4T8000007VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osnabrück,7,Kreisliga,Kreisliga Osnabrück,10,13,41,34,SG Eversburg/Gaste-Hasbergen/Hellern,7,fussball.de
0317IM2VPK000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Osterholz,7,Kreisliga,Kreisliga Frauen OHZ/VER · Kreis Osterholz,8,7,35,20,TSV Dannenberg,6,fussball.de
031CO452U8000004VS5489BUVUR5FS5A-G,Niedersachsen,Kreis Ostfriesland,7,Kreisliga,Ostfrieslandliga,10,16,89,45,VfB Germania Wiesmoor,9,fussball.de
03154LACGC00000AVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Region Hannover,7,Kreisliga,Frauen Kreisliga Staffel 1 · Kreis Region Hannover,8,11,65,32,TSV Groß Munzel,9,fussball.de
03154LACNG00000AVS5489BUVSBBVPEU-G,Niedersachsen,Kreis Region Hannover,7,Kreisliga,Frauen Kreisliga Staffel 2 · Kreis Region Hannover,10,17,93,49,SV Germania Helstorf,12,fussball.de
03181DLOQO000005VS5489BTVU7GTVLE-G,Niedersachsen,Kreis Rotenburg,7,Kreisliga,Frauen Kreisliga Rotenburg,12,12,59,35,TuS Westerholz,7,fussball.de
031CHGIMSS000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Schaumburg,7,Kreisliga,Kreisliga Hameln-Pymont/Schaumburg Staffel B,6,4,20,12,SG Deckbergen-Schaumburg/Fischbeck II (9er),6,fussball.de
031CHGC3MC000004VS5489BTVUS470OH-G,Niedersachsen,Kreis Schaumburg,7,Kreisliga,Kreisliga Hameln-Pyrmont/Schaumburg Staffel A,7,8,46,23,SC Inter Holzhausen,6,fussball.de
0318KFE3TC00000AVS5489BUVV628VP4-G,Niedersachsen,Kreis Stade,7,Kreisliga,Frauen Kreisliga Stade/Harburg,10,15,75,45,SG Buchholzer FC/SV Holm-S.,9,fussball.de
031835JM6C000004VS5489BUVSBBVPEU-G,Niedersachsen,Kreis Vechta,7,Kreisliga,Kreisliga Vechta CLP OL-Land - VEC,10,16,49,41,SV Carum,9,fussball.de
031DCEHODS000004VS5489BUVUR5FS5A-G,Sachsen,Kreis Westlausitz,7,1.Kreisliga (A),Kreisliga Westlausitz,15,13,72,38,SpG SG Blau-Weiß Obercunnersdorf,9,fussball.de
031M5A2J94000002VS5489BTVSRD0UH9-G,Schleswig-Holstein,Kreis Herzogtum Lauenburg,7,Kreisklasse A,Kreisklasse A Süd-Ost · Kreis Herzogtum Lauenburg,8,6,21,17,TSV Siems II (7er),4,fussball.de
031JJ36HR4000004VS5489BTVSRD0UH9-G,Schleswig-Holstein,Kreis Kiel,7,Kreisklasse A,Kreisklasse A  Mitte/Ost · Kreis Kiel,7,3,17,9,Heikendorfer SV (9er),3,fussball.de
031LG3V0J4000004VS5489BTVSRD0UH9-G,Schleswig-Holstein,Kreis Nordfriesland,7,Kreisklasse A,Frauen KKA N-W (NF) · Kreis Nordfriesland,7,3,26,9,SC Norddörfer (7er),6,fussball.de
031LFAO8HS000004VS5489BTVSRD0UH9-G,Schleswig-Holstein,Kreis Schleswig-Flensburg,7,Kreisklasse A,Frauen KKA N-O (SL-FL) · Kreis Schleswig-Flensburg,8,10,55,30,SV Grün-Weiss Tolk (7er),9,fussball.de
031M6KFOP4000003VS5489BTVSRD0UH9-G,Schleswig-Holstein,Kreis Segeberg,7,Kreisklasse A,Frauen Kreisklasse A Süd · Kreis Segeberg,9,10,64,29,SC Elmenhorst (7er),9,fussball.de
0319TO1R5S00000CVS5489BUVV628VP4-G,Südbaden,Bodensee,7,1.Kreisliga (A),Frauen Kreisliga A · Bodensee,12,0,0,0,FC Hilzingen 2,0,fussball.de
031HINM30G00000EVS5489BUVSJ4CRAP-G,Südbaden,Freiburg,7,1.Kreisliga (A),Frauen Kreisliga A · Freiburg,13,5,20,14,SG Buchenbach/Oberried 2,3,fussball.de
031HAA6V1G000004VS5489BUVSJ4CRAP-G,Südbaden,Offenburg,7,1.Kreisliga (A),Kreisliga A 1 · Offenburg,6,0,0,0,FC Ohlsbach,0,fussball.de
031HAAOB8O000004VS5489BUVSJ4CRAP-G,Südbaden,Offenburg,7,1.Kreisliga (A),Kreisliga A 2 · Offenburg,6,0,0,0,FV Auenheim,0,fussball.de
031I7M3GN4000004VS5489BUVVKNMR0J-G,Südbaden,Schwarzwald,7,1.Kreisliga (A),Kreisliga A1 Frauen · Schwarzwald,11,0,0,0,DJK Donaueschingen,0,fussball.de
031LOM6FKC000002VS5489BTVSRD0UH9-G,Westfalen,Kreis Ahaus-Coesfeld,7,Kreisliga A,Frauen Kreisliga A Ahaus-Coesfeld,16,40,204,112,SC Ahle,12,fussball.de
031KRB8FGO000007VS5489BUVVKNMR0J-G,Westfalen,Kreis Arnsberg,7,Kreisliga A,Kreisliga A Arnsberg/HSK/Olpe,12,11,46,32,SG Grevenstein/Hellefeld-Altenhellefeld,6,fussball.de
031AROBD8G000004VS5489BTVSK8S3O6-G,Westfalen,Kreis Beckum,7,Kreisliga A,Frauen Kreisliga A Beckum-Gütersloh,11,8,39,23,SpVgg Oelde,6,fussball.de
03139CLFSK00000HVS5489BUVSBBVPEU-G,Westfalen,Kreis Bielefeld,7,Kreisliga A,Kreisliga A · Kreis Bielefeld,11,10,67,27,VfL Theesen,6,fussball.de
0319THQ5EO000004VS5489BUVV628VP4-G,Westfalen,Kreis Bochum,7,Kreisliga A,Frauen Kreisliga A Bochum,15,23,141,65,SG Wattenscheid 09,9,fussball.de
031340MNQO000004VS5489BUVSBBVPEU-G,Westfalen,Kreis Dortmund,7,Kreisliga A,Kreisliga A - Dortmund / Hagen,15,25,108,64,SC Berchum/Garenfeld 53/74,9,fussball.de
031DDHDRBS000009VS5489BTVUS470OH-G,Westfalen,Kreis Herne,7,Kreisliga A,Frauen Kreisliga  A HER/GE/RE · Kreis Herne,15,26,194,75,BWW Langenbochum,9,fussball.de
031EL7514800000AVS5489BTVUS470OH-G,Westfalen,Kreis Iserlohn,7,Kreisliga A,Frauen KL A Iserlohn/Lüdenscheid/Arnsberg,10,8,50,23,FFC Lüdenscheid,6,fussball.de
031O39Q850000004VS5489BTVV1LNS7C-G,Westfalen,Kreis Lippstadt,7,Kreisliga A,Kreisliga A  Lippstadt/Soest,8,16,102,47,SuS Störmede,12,fussball.de
031HA3R4QO000008VS5489BUVSJ4CRAP-G,Westfalen,Kreis Lübbecke,7,Kreisliga A,Frauen Kreisliga A HF/LE/MI/LK · Kreis Lübbecke,12,9,34,25,BSC Blasheim,4,fussball.de
031HT6D5G0000008VS5489BUVVKNMR0J-G,Westfalen,Kreis Münster,7,Kreisliga A,Frauen Kreisliga A · Kreis Münster,9,9,37,25,DJK Borussia Münster II,7,fussball.de
031I8CLV30000004VS5489BTVSRD0UH9-G,Westfalen,Kreis Paderborn,7,Kreisliga A,Frauen Kreisliga A PB/DT/HX · Kreis Paderborn,14,27,168,79,SG Fürstenberg/Alme,12,fussball.de
031F18VB8O000004VS5489BTVUS470OH-G,Westfalen,Kreis Siegen-Wittgenstein,7,Kreisliga A,Frauen Kreisliga A - SIWI · Kreis Siegen-Wittgenstein,10,8,49,23,SV Fortuna Freudenberg III,6,fussball.de
031HMP0DSO000004VS5489BUVVKNMR0J-G,Westfalen,Kreis Steinfurt,7,Kreisliga A,Kreisliga A Steinfurt - Tecklenburg,14,27,116,80,SC Preußen Lengerich,12,fussball.de
031BT4I5K4000000VS5489BTVUS470OH-G,Westfalen,Kreis Unna-Hamm,7,Kreisliga A,Frauen Kreisliga A Unna/Hamm · Kreis Unna-Hamm,15,22,167,59,FC TuRa Bergkamen,12,fussball.de
031H8043F4000004VS5489BUVSJ4CRAP-G,Württemberg,Bezirk Alb,7,Bezirksliga,Bezirksliga · Bezirk Alb,6,0,0,0,FC Rottenburg,0,fussball.de
0316NG2AF000000DVS5489BUVSBBVPEU-G,Württemberg,Bezirk Bodensee,7,Bezirksliga,Bezirksliga · Bezirk Bodensee,11,4,13,10,SGM SC Unterzeil/Dietmanns/Hauerz/Aitrach,3,fussball.de
031C3HGM6S00000BVS5489BUVUR5FS5A-G,Württemberg,Bezirk Donau/Iller,7,Bezirksliga,Bezirksliga · Bezirk Donau/Iller,12,5,30,14,SV Scharenstetten,3,fussball.de
031DG6GDDS000007VS5489BUVUR5FS5A-G,Württemberg,Bezirk Enz/Murr,7,Bezirksliga,Bezirksliga · Bezirk Enz/Murr,13,5,27,14,TSV Schafhausen,3,fussball.de
031F589R8K000004VS5489BUVSJ4CRAP-G,Württemberg,Bezirk Franken,7,Bezirksliga,Bezirksliga · Bezirk Franken,7,3,8,9,SGM Amrichshausen/Westernhausen/Krautheim,3,fussball.de
03164IGUOK000004VS5489BTVU7GTVLE-G,Württemberg,Bezirk Neckar/Fils,7,Bezirksliga,Bezirksliga · Bezirk Neckar/Fils,6,3,16,9,TSV Baltmannsweiler,3,fussball.de
031NBJ6SA4000004VS5489BTVV1LNS7C-G,Württemberg,Bezirk Nordschwarzwald,7,Bezirksliga,Bezirksliga Nordschwarzwald,8,0,0,0,SGM Bergfelden/Vöhringen,0,fussball.de
031I0AN018000001VS5489BUVVKNMR0J-G,Württemberg,Bezirk Oberschwaben,7,Bezirksliga,Bezirksliga · Bezirk Oberschwaben,11,4,13,11,SV Reinstetten,3,fussball.de
031M3SQJ4000000DVS5489BUVVKNMR0J-G,Württemberg,Bezirk Ostwürttemberg,7,Bezirksliga,Bezirksliga · Bezirk Ostwürttemberg,6,0,0,0,FC Ellwangen II,0,fussball.de
031LH7MI8G000005VS5489BTVSRD0UH9-G,Württemberg,Bezirk Rems/Murr/Hall,7,Bezirksliga,Bezirksliga · Bezirk Rems/Murr/Hall,9,0,0,0,FC Welzheim 06,0,fussball.de
031G5494G0000006VS5489BUVSJ4CRAP-G,Württemberg,Bezirk Schwarzwald/Zollern,7,Bezirksliga,Bezirksliga · Bezirk Schwarzwald/Zollern,10,0,0,0,FV Rot-Weiß Ebingen,0,fussball.de
03160HUGV8000000VS5489BUVSBBVPEU-G,Württemberg,Bezirk Stuttgart/Böblingen,7,Bezirksliga,Bezirksliga · Bezirk Stuttgart/Böblingen,9,0,0,0,1. FC Lauchhau-Lauchäcker 04,0,fussball.de
031BE90RT8000005VS5489BUVUR5FS5A-G,Bayern,Kreis Allgäu,8,Kreisliga,Frauen KL 01 · Kreis Allgäu,5,4,22,10,VfB Durach,4,fussball.de
03195HTEMS000001VS5489BUVV628VP4-G,Bayern,Kreis Amberg/Weiden,8,Kreisliga,Frauen KL 01 · Kreis Amberg/Weiden,8,4,19,12,(SG) SpVgg Ebermannsdorf / TuS Rosenberg,3,fussball.de
0319U1JDFS000059VS5489BUVV628VP4-G,Bayern,Kreis Aschaffenburg,8,Kreisliga,Frauen KL 01 · Kreis Aschaffenburg,8,0,0,0,Elsava 1913 Elsenfeld 2,0,fussball.de
031BE9QCF4000006VS5489BUVUR5FS5A-G,Bayern,Kreis Augsburg,8,Kreisliga,Frauen KL 02 · Kreis Augsburg,10,8,31,24,SV Prittriching,6,fussball.de
031BE9QCKS000006VS5489BUVUR5FS5A-G,Bayern,Kreis Augsburg,8,Kreisliga,Frauen KL 03 · Kreis Augsburg,11,8,33,23,FC Loppenhausen 2,6,fussball.de
031DS8RQ54000007VS5489BUVUR5FS5A-G,Bayern,Kreis Bamberg/Bayreuth/Kulmb.,8,Kreisliga,Frauen KL Süd · Kreis Bamberg/Bayreuth/Kulmb.,12,16,62,46,(SG) 1.FC Viereth/SPVGG ROSSSTADT,9,fussball.de
03195J7FIC000006VS5489BUVV628VP4-G,Bayern,Kreis Cham/Schwandorf,8,Kreisliga,Frauen KL 02 · Kreis Cham/Schwandorf,7,3,12,9,SV Wilting 2,3,fussball.de
031DRU7NNS000004VS5489BUVUR5FS5A-G,Bayern,Kreis Coburg/Kronach/Lichtenf.,8,Kreisliga,Frauen KL Nord · Kreis Coburg/Kronach/Lichtenf.,12,14,71,41,Sp.Vg Eicha II (flex),7,fussball.de
031BEATBIG000006VS5489BUVUR5FS5A-G,Bayern,Kreis Donau,8,Kreisliga,Frauen KL 04 · Kreis Donau,10,10,52,29,VfB Oberndorf,6,fussball.de
